1	1	1	1
3.4	0	0	-20
3.402	0	0	-20
3.404	0	0	-20
3.406	0	0	-20
3.408	0	0	-20
3.41	0	0	-20
3.412	0	0	-20
3.414	0	0	-20
3.416	0	0	-20
3.418	0	0	-20
3.42	0	0	-20
3.422	0	0	-20
3.424	0	0	-20
3.426	0	0	-20
3.428	0	0	-20
3.43	0	0	-20
3.432	0	0	-20
3.434	0	0	-20
3.436	0	0	-20
3.438	0	0	-20
3.44	0	0	-20
3.442	0	0	-20
3.444	0	0	-20
3.446	0	0	-20
3.448	0	0	-20
3.45	0	0	-20
3.452	0	0	-20
3.454	0	0	-20
3.456	0	0	-20
3.458	0	0	-20
3.46	0	0	-20
3.462	0	0	-20
3.464	0	0	-20
3.466	0	0	-20
3.468	0	0	-20
3.47	0	0	-20
3.472	0	0	-20
3.474	0	0	-20
3.476	0	0	-20
3.478	0	0	-20
3.48	0	0	-20
3.482	0	0	-20
3.484	0	0	-20
3.486	0	0	-20
3.488	0	0	-20
3.49	0	0	-20
3.492	0	0	-20
3.494	0	0	-20
3.496	0	0	-20
3.498	0	0	-20
3.5	0	0	-20
3.502	0	0	-20
3.504	0	0	-20
3.506	0	0	-20
3.508	0	0	-20
3.51	0	0	-20
3.512	0	0	-20
3.514	0	0	-20
3.516	0	0	-20
3.518	0	0	-20
3.52	0	0	-20
3.522	0	0	-20
3.524	0	0	-20
3.526	0	0	-20
3.528	0	0	-20
3.53	0	0	-20
3.532	0	0	-20
3.534	0	0	-20
3.536	0	0	-20
3.538	0	0	-20
3.54	0	0	-20
3.542	0	0	-20
3.544	0	0	-20
3.546	0	0	-20
3.548	0	0	-20
3.55	0	0	-20
3.552	0	0	-20
3.554	0	0	-20
3.556	0	0	-20
3.558	0	0	-20
3.56	0	0	-20
3.562	0	0	-20
3.564	0	0	-20
3.566	0	0	-20
3.568	0	0	-20
3.57	0	0	-20
3.572	0	0	-20
3.574	0	0	-20
3.576	0	0	-20
3.578	0	0	-20
3.58	0	0	-20
3.582	0	0	-20
3.584	0	0	-20
3.586	0	0	-20
3.588	0	0	-20
3.59	0	0	-20
3.592	0	0	-20
3.594	0	0	-20
3.596	0	0	-20
3.598	0	0	-20
3.6	0	0	-20
3.602	0	0	-20
3.604	0	0	-20
3.606	0	0	-20
3.608	0	0	-20
3.61	0	0	-20
3.612	0	0	-20
3.614	0	0	-20
3.616	0	0	-20
3.618	0	0	-20
3.62	0	0	-20
3.622	0	0	-20
3.624	0	0	-20
3.626	0	0	-20
3.628	0	0	-20
3.63	0	0	-20
3.632	0	0	-20
3.634	0	0	-20
3.636	0	0	-20
3.638	0	0	-20
3.64	0	0	-20
3.642	0	0	-20
3.644	0	0	-20
3.646	0	0	-20
3.648	0	0	-20
3.65	0	0	-20
3.652	0	0	-20
3.654	0	0	-20
3.656	0	0	-20
3.658	0	0	-20
3.66	0	0	-20
3.662	0	0	-20
3.664	0	0	-20
3.666	0	0	-20
3.668	0	0	-20
3.67	0	0	-20
3.672	0	0	-20
3.674	0	0	-20
3.676	0	0	-20
3.678	0	0	-20
3.68	0	0	-20
3.682	0	0	-20
3.684	0	0	-20
3.686	0	0	-20
3.688	0	0	-20
3.69	0	0	-20
3.692	0	0	-20
3.694	0	0	-20
3.696	0	0	-20
3.698	0	0	-20
3.7	0	0	-20
3.702	0	0	-20
3.704	0	0	-20
3.706	0	0	-20
3.708	0	0	-20
3.71	0	0	-20
3.712	0	0	-20
3.714	0	0	-20
3.716	0	0	-20
3.718	0	0	-20
3.72	0	0	-20
3.722	0	0	-20
3.724	0	0	-20
3.726	0	0	-20
3.728	0	0	-20
3.73	0	0	-20
3.732	0	0	-20
3.734	0	0	-20
3.736	0	0	-20
3.738	0	0	-20
3.74	0	0	-20
3.742	0	0	-20
3.744	0	0	-20
3.746	0	0	-20
3.748	0	0	-20
3.75	0	0	-20
3.752	0	0	-20
3.754	0	0	-20
3.756	0	0	-20
3.758	0	0	-20
3.76	0	0	-20
3.762	0	0	-20
3.764	0	0	-20
3.766	0	0	-20
3.768	0	0	-20
3.77	0	0	-20
3.772	0	0	-20
3.774	0	0	-20
3.776	0	0	-20
3.778	0	0	-20
3.78	0	0	-20
3.782	0	0	-20
3.784	0	0	-20
3.786	0	0	-20
3.788	0	0	-20
3.79	0	0	-20
3.792	0	0	-20
3.794	0	0	-20
3.796	0	0	-20
3.798	0	0	-20
3.8	0	0	-20
3.802	0	0	-20
3.804	0	0	-20
3.806	0	0	-20
3.808	0	0	-20
3.81	0	0	-20
3.812	0	0	-20
3.814	0	0	-20
3.816	0	0	-20
3.818	0	0	-20
3.82	0	0	-20
3.822	0	0	-20
3.824	0	0	-20
3.826	0	0	-20
3.828	0	0	-20
3.83	0	0	-20
3.832	0	0	-20
3.834	0	0	-20
3.836	0	0	-20
3.838	0	0	-20
3.84	0	0	-20
3.842	0	0	-20
3.844	0	0	-20
3.846	0	0	-20
3.848	0	0	-20
3.85	0	0	-20
3.852	0	0	-20
3.854	0	0	-20
3.856	0	0	-20
3.858	0	0	-20
3.86	0	0	-20
3.862	0	0	-20
3.864	0	0	-20
3.866	0	0	-20
3.868	0	0	-20
3.87	0	0	-20
3.872	0	0	-20
3.874	0	0	-20
3.876	0	0	-20
3.878	0	0	-20
3.88	0	0	-20
3.882	0	0	-20
3.884	0	0	-20
3.886	0	0	-20
3.888	0	0	-20
3.89	0	0	-20
3.892	0	0	-20
3.894	0	0	-20
3.896	0	0	-20
3.898	0	0	-20
